psa_iter,duration,dose,comp,mean_fm
347,12,0,0.25,0.0
347,12,0,0.5,0.0
347,12,0,0.75,0.0
347,12,75,0.0,0.36853561072299446
347,12,75,0.25,0.27617868134556134
347,12,75,0.5,0.18598557961449097
347,12,75,0.75,0.09016565329608124
347,12,150,0.0,0.7390053003637896
347,12,150,0.25,0.5554886855400972
347,12,150,0.5,0.3691148572947996
347,12,150,0.75,0.18267536002366275
347,12,225,0.0,1.089337357088745
347,12,225,0.25,0.8173820394521134
347,12,225,0.5,0.5414534826782116
347,12,225,0.75,0.28290801030878654
347,12,300,0.0,1.4168465457912285
347,12,300,0.25,1.0620903263835613
347,12,300,0.5,0.7169636561227877
347,12,300,0.75,0.3527874634891784
347,12,375,0.0,1.7401408085385193
347,12,375,0.25,1.2976008513833068
347,12,375,0.5,0.8792377678616936
347,12,375,0.75,0.4401245792165273
347,12,450,0.0,2.042597766945397
347,12,450,0.25,1.5410249302730608
347,12,450,0.5,1.0136799292942897
347,12,450,0.75,0.5209476413331897
347,16,0,0.0,0.0
347,16,0,0.25,0.0
347,16,0,0.5,0.0
347,16,0,0.75,0.0
347,16,75,0.0,0.4880147312421123
347,16,75,0.25,0.36936670242839187
347,16,75,0.5,0.2471432728463725
347,16,75,0.75,0.12313108414512466
347,16,150,0.0,0.9816422220470572
347,16,150,0.25,0.7361591305749777
347,16,150,0.5,0.4851054941872732
347,16,150,0.75,0.24724301576134255
347,16,225,0.0,1.451533149893313
347,16,225,0.25,1.0908544729248606
347,16,225,0.5,0.7318206989907524
347,16,225,0.75,0.3603439938955605
347,16,300,0.0,1.8884434985812806
347,16,300,0.25,1.4105992369151399
347,16,300,0.5,0.9483919476022493
347,16,300,0.75,0.47017445476214714
347,16,375,0.0,2.3270961095284433
347,16,375,0.25,1.7426650058748026
347,16,375,0.5,1.1605330331149313
347,16,375,0.75,0.5708763247704535
347,16,450,0.0,2.7105109492398913
347,16,450,0.25,2.048974562354348
347,16,450,0.5,1.3618258160552694
347,16,450,0.75,0.6672470305510871
347,24,0,0.0,0.0
347,24,0,0.25,0.0
347,24,0,0.5,0.0
347,24,0,0.75,0.0
347,24,75,0.0,0.7366104469630014
347,24,75,0.25,0.5537278110365451
347,24,75,0.5,0.3665739860756457
347,24,75,0.75,0.18434684582348523
347,24,150,0.0,1.477694839737522
347,24,150,0.25,1.1143252045156113
347,24,150,0.5,0.7257974228307645
347,24,150,0.75,0.37202037123692955
347,24,225,0.0,2.161845068250274
347,24,225,0.25,1.6190028939042693
347,24,225,0.5,1.0832908814474453
347,24,225,0.75,0.5368657481274599
347,24,300,0.0,2.832400954795694
347,24,300,0.25,2.1444566911419596
347,24,300,0.5,1.4349405485303734
347,24,300,0.75,0.7187860798041987
347,24,375,0.0,3.4561380539143958
347,24,375,0.25,2.612704423329971
347,24,375,0.5,1.7289183617758395
347,24,375,0.75,0.8599037716778676
347,24,450,0.0,4.1069450033082795
347,24,450,0.25,3.072230356959176
347,24,450,0.5,2.0221504647422712
347,24,450,0.75,0.972785633398096
348,8,0,0.0,0.0
348,8,0,0.25,0.0
348,8,0,0.5,0.0
348,8,0,0.75,0.0
348,8,75,0.0,0.2574510763664829
348,8,75,0.25,0.19162242027276313
348,8,75,0.5,0.1285863112497761
348,8,75,0.75,0.06602231587161275
348,8,150,0.0,0.5153284504316061
348,8,150,0.25,0.3864789291216382
348,8,150,0.5,0.2579815664205627
348,8,150,0.75,0.12966220535595352
348,8,225,0.0,0.7591082542218077
348,8,225,0.25,0.5773548837274465
348,8,225,0.5,0.38065201382307373
348,8,225,0.75,0.19035595159449412
348,8,300,0.0,1.0036839691767498
348,8,300,0.25,0.7506304007720027
348,8,300,0.5,0.4993251073738469
348,8,300,0.75,0.24597645696712345
348,8,375,0.0,1.2351958046678206
348,8,375,0.25,0.93610735295436
348,8,375,0.5,0.6176388768421281
348,8,375,0.75,0.3105571578583528
348,8,450,0.0,1.4619232763246595
348,8,450,0.25,1.0866576272017525
348,8,450,0.5,0.7265685993825391
348,8,450,0.75,0.36235244481463896
348,12,0,0.0,0.0
348,12,0,0.25,0.0
348,12,0,0.5,0.0
348,12,0,0.75,0.0
348,12,75,0.0,0.3846835495655572
348,12,75,0.25,0.2903493606192136
348,12,75,0.5,0.19446656500852214
348,12,75,0.75,0.0962904724878756
348,12,150,0.0,0.7703292965595531
348,12,150,0.25,0.5800951455174201
348,12,150,0.5,0.38759276381537866
348,12,150,0.75,0.18994234579253697
348,12,225,0.0,1.151046476211909
348,12,225,0.25,0.8662725438556915
348,12,225,0.5,0.5740410960608461
348,12,225,0.75,0.2835813769212104
348,12,300,0.0,1.5039817070615629
348,12,300,0.25,1.1222677423552292
348,12,300,0.5,0.7402287335997401
348,12,300,0.75,0.3724603415382743
348,12,375,0.0,1.850751606973097
348,12,375,0.25,1.388619226634542
348,12,375,0.5,0.9218971615173556
348,12,375,0.75,0.4592141150302064
348,12,450,0.0,2.197737077301532
348,12,450,0.25,1.651008445289246
348,12,450,0.5,1.0896531810252987
348,12,450,0.75,0.5409069668875511
348,16,0,0.0,0.0
348,16,0,0.25,0.0
348,16,0,0.5,0.0
348,16,0,0.75,0.0
348,16,75,0.0,0.5153897610925494
348,16,75,0.25,0.38706318059500205
348,16,75,0.5,0.25941350421864
348,16,75,0.75,0.12788551277208654
348,16,150,0.0,1.030716198039353
348,16,150,0.25,0.7738247792970794
348,16,150,0.5,0.5198920819715345
348,16,150,0.75,0.25489735266218333
348,16,225,0.0,1.5251191316428612
348,16,225,0.25,1.150967937272046
348,16,225,0.5,0.7648498837657455
348,16,225,0.75,0.38835287156594095
348,16,300,0.0,2.0090645372957114
348,16,300,0.25,1.4888434791871645
348,16,300,0.5,1.0037000185356315
348,16,300,0.75,0.5173627259973953
348,16,375,0.0,2.4790004940930888
348,16,375,0.25,1.8885270700157326
348,16,375,0.5,1.2263347021730624
348,16,375,0.75,0.614548032586732
348,16,450,0.0,2.9492137154426747
348,16,450,0.25,2.188385048377765
348,16,450,0.5,1.4683909123033958
348,16,450,0.75,0.7331784256405273
348,24,0,0.0,0.0
348,24,0,0.25,0.0
348,24,0,0.5,0.0
348,24,0,0.75,0.0
348,24,75,0.0,0.7739017003420556
348,24,75,0.25,0.5753010769623494
348,24,75,0.5,0.3868850587688881
348,24,75,0.75,0.1944243257652065
348,24,150,0.0,1.545108878571694
348,24,150,0.25,1.1598054189177582
348,24,150,0.5,0.7763788531367124
348,24,150,0.75,0.3871210927592991
348,24,225,0.0,2.2766608563174153
348,24,225,0.25,1.7274292442965804
348,24,225,0.5,1.1438394527514069
348,24,225,0.75,0.5677788713614346
348,24,300,0.0,3.007786779713414
348,24,300,0.25,2.2472481232416106
348,24,300,0.5,1.5120209997796787
348,24,300,0.75,0.7381489270435571
348,24,375,0.0,3.7200338508349113
348,24,375,0.25,2.77964903757332
348,24,375,0.5,1.8564778119350844
348,24,375,0.75,0.8986825545264223
348,24,450,0.0,4.403872173978229
348,24,450,0.25,3.274575474478861
348,24,450,0.5,2.216107608686828
348,24,450,0.75,1.0671566889973347
349,8,0,0.0,0.0
349,8,0,0.25,0.0
349,8,0,0.5,0.0
349,8,0,0.75,0.0
349,8,75,0.0,0.21796220231551428
349,8,75,0.25,0.1633640875661998
349,8,75,0.5,0.10965239724554447
349,8,75,0.75,0.05496050665315938
349,8,150,0.0,0.4385544029000487
349,8,150,0.25,0.3280461351802827
349,8,150,0.5,0.22454131818106676
349,8,150,0.75,0.10948396904087503
349,8,225,0.0,0.6318509183460458
349,8,225,0.25,0.4729920205007736
349,8,225,0.5,0.3105368285648905
349,8,225,0.75,0.15959397813169313
349,8,300,0.0,0.8084333730266796
349,8,300,0.25,0.607462980245549
349,8,300,0.5,0.4035489608402719
349,8,300,0.75,0.20321892879378345
349,8,375,0.0,0.9727766502403642
349,8,375,0.25,0.7378006836872155
349,8,375,0.5,0.49149476678809506
349,8,375,0.75,0.24729495523588513
349,8,450,0.0,1.1075216286839777
349,8,450,0.25,0.8278966809998829
349,8,450,0.5,0.5545385322489013
349,8,450,0.75,0.28274347814614875
349,12,0,0.0,0.0
349,12,0,0.25,0.0
349,12,0,0.5,0.0
349,12,0,0.75,0.0
349,12,75,0.0,0.32810121022082184
349,12,75,0.25,0.24812363202871796
349,12,75,0.5,0.16843350243603242
349,12,75,0.75,0.08266483285558764
349,12,150,0.0,0.6575918246198149
349,12,150,0.25,0.49265767077582256
349,12,150,0.5,0.32522913435809175
349,12,150,0.75,0.16386696954156305
349,12,225,0.0,0.9425941717901813
349,12,225,0.25,0.7078509726437251
349,12,225,0.5,0.47164968547002367
349,12,225,0.75,0.24283225929414484
349,12,300,0.0,1.2171312503554184
349,12,300,0.25,0.9189973437008121
349,12,300,0.5,0.604092657799563
349,12,300,0.75,0.30102289948212835
349,12,375,0.0,1.4406503633546575
349,12,375,0.25,1.0868866671417377
349,12,375,0.5,0.718784932531386
349,12,375,0.75,0.349050118819454
349,12,450,0.0,1.6554106107707658
349,12,450,0.25,1.255596485301328
349,12,450,0.5,0.8238578424376592
349,12,450,0.75,0.42835900229312396
349,16,0,0.0,0.0
349,16,0,0.25,0.0
349,16,0,0.5,0.0
349,16,0,0.75,0.0
349,16,75,0.0,0.43412293264776325
349,16,75,0.25,0.32317069031351947
349,16,75,0.5,0.21905376588739148
349,16,75,0.75,0.11206233330092993
349,16,150,0.0,0.8757692762188086
349,16,150,0.25,0.6536855711526821
349,16,150,0.5,0.4396774133101539
349,16,150,0.75,0.214359721506813
349,16,225,0.0,1.2626985993510815
349,16,225,0.25,0.9538452206792953
349,16,225,0.5,0.6276113557950355
349,16,225,0.75,0.30417639754275533
349,16,300,0.0,1.6206608629242465
349,16,300,0.25,1.2184337039930702
349,16,300,0.5,0.8152043430393446
349,16,300,0.75,0.3974332921380391
349,16,375,0.0,1.9123575850326928
349,16,375,0.25,1.4455884598814543
349,16,375,0.5,0.9722278514416647
349,16,375,0.75,0.48202610005203306
349,16,450,0.0,2.201617615869114
349,16,450,0.25,1.6691880817500793
349,16,450,0.5,1.1014332780434084
349,16,450,0.75,0.5492864290999641
349,24,0,0.0,0.0
349,24,0,0.25,0.0
349,24,0,0.5,0.0
349,24,0,0.75,0.0
349,24,75,0.0,0.6547523605055728
349,24,75,0.25,0.4882302423045389
349,24,75,0.5,0.32751661697950646
349,24,75,0.75,0.16144251740000165
349,24,150,0.0,1.3073005610390755
349,24,150,0.25,0.9816118224853553
349,24,150,0.5,0.6576221292538623
349,24,150,0.75,0.3247658458011031
349,24,225,0.0,1.8982474368067623
349,24,225,0.25,1.4378096683587371
349,24,225,0.5,0.945940471032653
349,24,225,0.75,0.47768419974124854
349,24,300,0.0,2.4207860521486206
349,24,300,0.25,1.8206861686672406
349,24,300,0.5,1.2106963724737951
349,24,300,0.75,0.6093461681914248
349,24,375,0.0,2.913133143372401
349,24,375,0.25,2.192808952916202
349,24,375,0.5,1.4517047467488153
349,24,375,0.75,0.7138815802107351
349,24,450,0.0,3.3305623130344046
349,24,450,0.25,2.505126178518726
349,24,450,0.5,1.6808538788513219
349,24,450,0.75,0.8442570580009291
350,8,0,0.0,0.0
350,8,0,0.25,0.0
350,8,0,0.5,0.0
350,8,0,0.75,0.0
350,8,75,0.0,0.23923589607205434
350,8,75,0.25,0.17864618029214752
350,8,75,0.5,0.11967674361202855
350,8,75,0.75,0.05986523496584
350,8,150,0.0,0.47804523818714245
350,8,150,0.25,0.3616959208800547
350,8,150,0.5,0.23818366681886435
350,8,150,0.75,0.12053883522928888
350,8,225,0.0,0.7021419725171929
350,8,225,0.25,0.5313773824079159
350,8,225,0.5,0.35200772163837996
350,8,225,0.75,0.17667580562914642
350,8,300,0.0,0.9212245237726117
350,8,300,0.25,0.6975257858416715
350,8,300,0.5,0.46305476528789474
350,8,300,0.75,0.23188379116263028
350,8,375,0.0,1.1409690514290718
350,8,375,0.25,0.8482150831389313
350,8,375,0.5,0.5720887902749369
350,8,375,0.75,0.28083224699633014
350,8,450,0.0,1.3496188469056591
350,8,450,0.25,1.0181556419583646
350,8,450,0.5,0.6692455911401192
350,8,450,0.75,0.342566780159896
350,12,0,0.0,0.0
350,12,0,0.25,0.0
350,12,0,0.5,0.0
350,12,0,0.75,0.0
350,12,75,0.0,0.35788518563573385
350,12,75,0.25,0.2661895601851915
350,12,75,0.5,0.17811041710677614
350,12,75,0.75,0.09285575098069608
350,12,150,0.0,0.7196497924789282
350,12,150,0.25,0.5337402812906921
350,12,150,0.5,0.3568348915015378
350,12,150,0.75,0.1823557425114595
350,12,225,0.0,1.0529182743883514
350,12,225,0.25,0.7986271727965438
350,12,225,0.5,0.5285873749293457
350,12,225,0.75,0.27071613737484757
350,12,300,0.0,1.3851245253091897
350,12,300,0.25,1.0378298850844923
350,12,300,0.5,0.6975174026369321
350,12,300,0.75,0.3404409321946092
350,12,375,0.0,1.703662292911279
350,12,375,0.25,1.2730782044445943
350,12,375,0.5,0.8466613958344317
350,12,375,0.75,0.43229288493010043
350,12,450,0.0,2.0341045598884655
350,12,450,0.25,1.5064294037863724
350,12,450,0.5,0.9773681168608385
350,12,450,0.75,0.5010091420471102
350,16,0,0.0,0.0
350,16,0,0.25,0.0
350,16,0,0.5,0.0
350,16,0,0.75,0.0
350,16,75,0.0,0.47868912330935875
350,16,75,0.25,0.35561643735458853
350,16,75,0.5,0.24050919577895163
350,16,75,0.75,0.12025567762770567
350,16,150,0.0,0.9518217099939993
350,16,150,0.25,0.719201170495409
350,16,150,0.5,0.48443143651932746
350,16,150,0.75,0.23841507191342662
350,16,225,0.0,1.4139445005389735
350,16,225,0.25,1.0548428517426223
350,16,225,0.5,0.7122680721074853
350,16,225,0.75,0.3518838314118301
350,16,300,0.0,1.858350615715319
350,16,300,0.25,1.3888872649711994
350,16,300,0.5,0.9372283489776734
350,16,300,0.75,0.45562180779605727
350,16,375,0.0,2.2663270303880423
350,16,375,0.25,1.6902319292626558
350,16,375,0.5,1.126509919128482
350,16,375,0.75,0.5622729070142485
350,16,450,0.0,2.694802160870036
350,16,450,0.25,1.9878904949408012
350,16,450,0.5,1.340083732272803
350,16,450,0.75,0.6691248861337198
350,24,0,0.0,0.0
350,24,0,0.25,0.0
350,24,0,0.5,0.0
350,24,0,0.75,0.0
350,24,75,0.0,0.7224865570735771
350,24,75,0.25,0.5374687936790723
350,24,75,0.5,0.3609271579643749
350,24,75,0.75,0.18494429375283603
350,24,150,0.0,1.430054986581762
350,24,150,0.25,1.065843729242428
350,24,150,0.5,0.7259972461347646
350,24,150,0.75,0.36991876963066445
350,24,225,0.0,2.13030528702035
350,24,225,0.25,1.5938343615250976
350,24,225,0.5,1.0507284314758008
350,24,225,0.75,0.5397855872465536
350,24,300,0.0,2.767764928837163
350,24,300,0.25,2.0705045294615156
350,24,300,0.5,1.402955992325179
350,24,300,0.75,0.7098626811019876
350,24,375,0.0,3.4113834103198997
350,24,375,0.25,2.5239115247781694
350,24,375,0.5,1.7132719273463661
350,24,375,0.75,0.870597079772806
350,24,450,0.0,3.9934225253992532
350,24,450,0.25,3.007730313872564
350,24,450,0.5,2.023439197939039
350,24,450,0.75,1.0005098696351575
351,8,0,0.0,0.0
351,8,0,0.25,0.0
351,8,0,0.5,0.0
351,8,0,0.75,0.0
351,8,75,0.0,0.23153762815751844
351,8,75,0.25,0.17335317471036904
351,8,75,0.5,0.11484770913203207
351,8,75,0.75,0.057097427528243455
351,8,150,0.0,0.45813313939966377
351,8,150,0.25,0.34735136845975556
351,8,150,0.5,0.2306513320122948
351,8,150,0.75,0.11740181934766793
351,8,225,0.0,0.6626916825792728
351,8,225,0.25,0.49401315788754
351,8,225,0.5,0.3287083748835296
351,8,225,0.75,0.16559008511877288
351,8,300,0.0,0.8590509387174324
351,8,300,0.25,0.644337196079661
351,8,300,0.5,0.4258014212999682
351,8,300,0.75,0.21444533572989702
351,8,375,0.0,1.03461410712111
351,8,375,0.25,0.7683061399697483
351,8,375,0.5,0.519114503217797
351,8,375,0.75,0.2574252735354739
351,8,450,0.0,1.196952438112869
351,8,450,0.25,0.8915019521442661
351,8,450,0.5,0.5924600438426858
351,8,450,0.75,0.2932631902864749
351,12,0,0.0,0.0
351,12,0,0.25,0.0
351,12,0,0.5,0.0
351,12,0,0.75,0.0
351,12,75,0.0,0.34594772128006956
351,12,75,0.25,0.26161533717557856
351,12,75,0.5,0.17154210744446094
351,12,75,0.75,0.08476599962508849
351,12,150,0.0,0.6915434484524811
351,12,150,0.25,0.5160967734843092
351,12,150,0.5,0.3474759180487762
351,12,150,0.75,0.17574290876811513
351,12,225,0.0,1.0039724659194351
351,12,225,0.25,0.7590515256325095
351,12,225,0.5,0.5041559084200603
351,12,225,0.75,0.2551084992462939
351,12,300,0.0,1.2912518243543576
351,12,300,0.25,0.97484148828708
351,12,300,0.5,0.6591605458681528
351,12,300,0.75,0.3251732056251768
351,12,375,0.0,1.5839897208972646
351,12,375,0.25,1.163000268931874
351,12,375,0.5,0.7698605855571441
351,12,375,0.75,0.39173620631117523
351,12,450,0.0,1.803105908703117
351,12,450,0.25,1.3525134149903988
351,12,450,0.5,0.9028718546648522
351,12,450,0.75,0.45632325065048723
351,16,0,0.0,0.0
351,16,0,0.25,0.0
351,16,0,0.5,0.0
351,16,0,0.75,0.0
351,16,75,0.0,0.459576016321403
351,16,75,0.25,0.3484233132492741
351,16,75,0.5,0.23166030892252898
351,16,75,0.75,0.11286307553428775
351,16,150,0.0,0.9233040287638502
351,16,150,0.25,0.6865789567369796
351,16,150,0.5,0.4656824799149298
351,16,150,0.75,0.2297923779808025
351,16,225,0.0,1.341566885242821
351,16,225,0.25,1.0065349119652225
351,16,225,0.5,0.6663927207440259
351,16,225,0.75,0.33379267214903807
351,16,300,0.0,1.7099958693261879
351,16,300,0.25,1.298545589985152
351,16,300,0.5,0.8789225140145932
351,16,300,0.75,0.42308539967621245
351,16,375,0.0,2.0701095762480253
351,16,375,0.25,1.5481552747351524
351,16,375,0.5,1.0299320773915854
351,16,375,0.75,0.5107529266746286
351,16,450,0.0,2.395907940929322
351,16,450,0.25,1.801201808079414
351,16,450,0.5,1.1918615568881066
351,16,450,0.75,0.6036872314594416
351,24,0,0.0,0.0
351,24,0,0.25,0.0
351,24,0,0.5,0.0
351,24,0,0.75,0.0
351,24,75,0.0,0.694682039140617
351,24,75,0.25,0.521184262015672
351,24,75,0.5,0.3484049102043352
351,24,75,0.75,0.16900069506831603
351,24,150,0.0,1.3864578666556808
351,24,150,0.25,1.0453790079706582
351,24,150,0.5,0.6942517219083842
351,24,150,0.75,0.34669811160476854
351,24,225,0.0,2.0190068808415664
351,24,225,0.25,1.499158399450047
351,24,225,0.5,0.9936796005224616
351,24,225,0.75,0.501130274065546
351,24,300,0.0,2.576691874682705
351,24,300,0.25,1.915871729076442
351,24,300,0.5,1.2749930965334688
351,24,300,0.75,0.6400601555034748
351,24,375,0.0,3.0732637848100794
351,24,375,0.25,2.3751919328884292
351,24,375,0.5,1.557689599992176
351,24,375,0.75,0.7966928145700961
351,24,450,0.0,3.5647671731032977
351,24,450,0.25,2.6855935689954094
351,24,450,0.5,1.770379861919354
351,24,450,0.75,0.9085850363115278
352,8,0,0.0,0.0
352,8,0,0.25,0.0
352,8,0,0.5,0.0
352,8,0,0.75,0.0
352,8,75,0.0,0.2283266883104699
352,8,75,0.25,0.17283256014628462
352,8,75,0.5,0.11608705193730202
352,8,75,0.75,0.05760390261240711
352,8,150,0.0,0.45788288106374125
352,8,150,0.25,0.3430524012645472
352,8,150,0.5,0.23044362806190738
352,8,150,0.75,0.11922679174976773
352,8,225,0.0,0.6609008895097238
352,8,225,0.25,0.49707944204140825
352,8,225,0.5,0.32377052204507456
352,8,225,0.75,0.16508091916210713
352,8,300,0.0,0.8590415914435291
352,8,300,0.25,0.6409147185940958
352,8,300,0.5,0.4227263036201192
352,8,300,0.75,0.21584061174584726
352,8,375,0.0,1.028416453019763
352,8,375,0.25,0.782723891843416
352,8,375,0.5,0.5142148546725296
352,8,375,0.75,0.25546357076214504
352,8,450,0.0,1.204192695204922
352,8,450,0.25,0.8870876753681295
352,8,450,0.5,0.5981200581642769
352,8,450,0.75,0.30019155418216076
352,12,0,0.0,0.0
352,12,0,0.25,0.0
352,12,0,0.5,0.0
352,12,0,0.75,0.0
352,12,75,0.0,0.34112719356340654
352,12,75,0.25,0.25399512810734226
352,12,75,0.5,0.16909114573644768
352,12,75,0.75,0.08565691355358196
352,12,150,0.0,0.6857340700967629
352,12,150,0.25,0.5021267153237422
352,12,150,0.5,0.33988675242200767
352,12,150,0.75,0.1688493740883768
352,12,225,0.0,0.9903650317655033
352,12,225,0.25,0.7365699786374907
352,12,225,0.5,0.4984829148588401
352,12,225,0.75,0.24832927751424602
352,12,300,0.0,1.2816473150136454
352,12,300,0.25,0.9618618157497648
352,12,300,0.5,0.6307684950833936
352,12,300,0.75,0.327125298524907
352,12,375,0.0,1.5559084198774338
352,12,375,0.25,1.183308748283289
352,12,375,0.5,0.7808646369680098
352,12,375,0.75,0.38552678356702763
352,12,450,0.0,1.8114250042487934
352,12,450,0.25,1.3447529572267976
352,12,450,0.5,0.8902374400850603
352,12,450,0.75,0.4566820086420444
352,16,0,0.0,0.0
352,16,0,0.25,0.0
352,16,0,0.5,0.0
352,16,0,0.75,0.0
352,16,75,0.0,0.4559949044470364
352,16,75,0.25,0.3433958974057541
352,16,75,0.5,0.2284784274022393
352,16,75,0.75,0.11474133698238273
352,16,150,0.0,0.9159704433612244
352,16,150,0.25,0.6805653390809299
352,16,150,0.5,0.46295593468200175
352,16,150,0.75,0.22942121883129016
352,16,225,0.0,1.3145151582016184
352,16,225,0.25,0.9957058503337275
352,16,225,0.5,0.6674549606131572
352,16,225,0.75,0.32554715565137976
352,16,300,0.0,1.7161368910736952
352,16,300,0.25,1.2810584094913113
352,16,300,0.5,0.8366752775346038
352,16,300,0.75,0.4165501280128264
352,16,375,0.0,2.07130011603291
352,16,375,0.25,1.5360077144490238
352,16,375,0.5,1.0304057866697502
352,16,375,0.75,0.5198678744308316
352,16,450,0.0,2.4027549176868797
352,16,450,0.25,1.7884818665731728
352,16,450,0.5,1.1859801801650847
352,16,450,0.75,0.596974270619565
352,24,0,0.0,0.0
352,24,0,0.25,0.0
352,24,0,0.5,0.0
352,24,0,0.75,0.0
352,24,75,0.0,0.6822735801488016
352,24,75,0.25,0.5101981072766446
352,24,75,0.5,0.3377365445983081
352,24,75,0.75,0.1694050822787077
352,24,150,0.0,1.366762417170973
352,24,150,0.25,1.0260520086259586
352,24,150,0.5,0.6731879390918182
352,24,150,0.75,0.3470590963067011
352,24,225,0.0,1.9843096112942862
352,24,225,0.25,1.4912325588584068
352,24,225,0.5,0.990310253120878
352,24,225,0.75,0.49534717126258454
352,24,300,0.0,2.5784867018914146
352,24,300,0.25,1.9086400500112446
352,24,300,0.5,1.2753238794924395
352,24,300,0.75,0.6433254824746965
352,24,375,0.0,3.0859658419760128
352,24,375,0.25,2.294182262839465
352,24,375,0.5,1.5379073541652946
352,24,375,0.75,0.780522930987398
352,24,450,0.0,3.597947939476096
352,24,450,0.25,2.6790005122696097
352,24,450,0.5,1.7965996670247346
352,24,450,0.75,0.9189502639903288
353,8,0,0.0,0.0
353,8,0,0.25,0.0
353,8,0,0.5,0.0
353,8,0,0.75,0.0
353,8,75,0.0,0.22620332373321708
353,8,75,0.25,0.1720546565533086
353,8,75,0.5,0.11357921524913922
353,8,75,0.75,0.055907811705717514
353,8,150,0.0,0.45224764358163627
353,8,150,0.25,0.3434155408986469
353,8,150,0.5,0.229613380606899
353,8,150,0.75,0.11141173005458285
353,8,225,0.0,0.6530231288792515
353,8,225,0.25,0.49156185103923505
353,8,225,0.5,0.3232588318235057
353,8,225,0.75,0.16624982559488827
353,8,300,0.0,0.849009709021012
353,8,300,0.25,0.6436154224529274
353,8,300,0.5,0.4206903887330682
353,8,300,0.75,0.21668422609104462
353,8,375,0.0,1.0221772797282278
353,8,375,0.25,0.7713567080149472
353,8,375,0.5,0.5079154259111793
353,8,375,0.75,0.25809380452650466
353,8,450,0.0,1.177275057645669
353,8,450,0.25,0.9007405002811457
353,8,450,0.5,0.5906388698449521
353,8,450,0.75,0.2931978798141666
353,12,0,0.0,0.0
353,12,0,0.25,0.0
353,12,0,0.5,0.0
353,12,0,0.75,0.0
353,12,75,0.0,0.3379344942503951
353,12,75,0.25,0.2527309786302753
353,12,75,0.5,0.17009237129019328
353,12,75,0.75,0.08165081959559516
353,12,150,0.0,0.6780345043176037
353,12,150,0.25,0.5064916455182471
353,12,150,0.5,0.3406917937618093
353,12,150,0.75,0.17051323923322775
353,12,225,0.0,0.9891235118081169
353,12,225,0.25,0.7429697724119524
353,12,225,0.5,0.4938304378331921
353,12,225,0.75,0.24258974499391092
353,12,300,0.0,1.2769899943438896
353,12,300,0.25,0.9530100131091921
353,12,300,0.5,0.6328826114731086
353,12,300,0.75,0.3109948549892495
353,12,375,0.0,1.5268814942184592
353,12,375,0.25,1.1583409406296228
353,12,375,0.5,0.7626939994543822
353,12,375,0.75,0.37607500697293417
353,12,450,0.0,1.789079277495434
353,12,450,0.25,1.330012534505167
353,12,450,0.5,0.8834489838081078
353,12,450,0.75,0.4449784253361402
353,16,0,0.0,0.0
353,16,0,0.25,0.0
353,16,0,0.5,0.0
353,16,0,0.75,0.0
353,16,75,0.0,0.45475186683375746
353,16,75,0.25,0.33935667004521225
353,16,75,0.5,0.2270106070332725
353,16,75,0.75,0.11569243697361915
353,16,150,0.0,0.9030547398691124
353,16,150,0.25,0.6902817483789311
353,16,150,0.5,0.45176147484574936
353,16,150,0.75,0.2292808646705377
353,16,225,0.0,1.3204435607741507
353,16,225,0.25,0.9792013008203208
353,16,225,0.5,0.6553791406134362
353,16,225,0.75,0.32723941773545995
353,16,300,0.0,1.6894793886517505
353,16,300,0.25,1.266415262088341
353,16,300,0.5,0.8376250869110172
353,16,300,0.75,0.41358570016744767
353,16,375,0.0,2.0466500579292295
353,16,375,0.25,1.5263376384276466
353,16,375,0.5,1.0116493640911184
353,16,375,0.75,0.5098133230969446
353,16,450,0.0,2.3624978338089897
353,16,450,0.25,1.7654514322186072
353,16,450,0.5,1.1824292909434548
353,16,450,0.75,0.5876866224559676
353,24,0,0.0,0.0
353,24,0,0.25,0.0
353,24,0,0.5,0.0
353,24,0,0.75,0.0
353,24,75,0.0,0.6803462195544276
353,24,75,0.25,0.5100239606849547
353,24,75,0.5,0.34506855805269676
353,24,75,0.75,0.17331856662229886
353,24,150,0.0,1.3662735645327897
353,24,150,0.25,1.011864408700613
353,24,150,0.5,0.6901867288794047
353,24,150,0.75,0.3455429424616112
353,24,225,0.0,1.9769655998638587
353,24,225,0.25,1.4738799701847698
353,24,225,0.5,1.0071683692379614
353,24,225,0.75,0.4925303945636798
353,24,300,0.0,2.55009503347785
353,24,300,0.25,1.9262144694351473
353,24,300,0.5,1.269989316572811
353,24,300,0.75,0.6559731476606377
353,24,375,0.0,3.070818746872639
353,24,375,0.25,2.3102926529920613
353,24,375,0.5,1.5221547461362175
353,24,375,0.75,0.7809259785339798
353,24,450,0.0,3.550369841619133
353,24,450,0.25,2.671206226458757
353,24,450,0.5,1.7385118770137742
353,24,450,0.75,0.8843386373456142
354,8,0,0.0,0.0
354,8,0,0.25,0.0
354,8,0,0.5,0.0
354,8,0,0.75,0.0
354,8,75,0.0,0.17996494589637319
354,8,75,0.25,0.13365801565325988
354,8,75,0.5,0.08845710200527782
354,8,75,0.75,0.043932310551107356
354,8,150,0.0,0.35988596626031333
354,8,150,0.25,0.2681063195585866
354,8,150,0.5,0.18118874994222062
354,8,150,0.75,0.09173989115309343
354,8,225,0.0,0.5301883787442939
354,8,225,0.25,0.39318479359911845
354,8,225,0.5,0.2661894485300506
